TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price_x,ProductName,Category,Price_y,CustomerName,Region,SignupDate
T00951,C0197,P027,27-12-2024 18:20,2,458.12,229.06,SoundWave Headphones,Electronics,229.06,Christina Harvey,Europe,21-03-2023
T00045,C0113,P078,09-07-2024 02:53,4,164.72,41.18,HomeSense Rug,Home Decor,41.18,Joseph Ortiz Jr.,South America,17-06-2022
T00123,C0113,P078,25-07-2024 17:05,2,82.36,41.18,HomeSense Rug,Home Decor,41.18,Joseph Ortiz Jr.,South America,17-06-2022
T00164,C0062,P078,10-07-2024 08:49,3,123.54,41.18,HomeSense Rug,Home Decor,41.18,Jeffery Hartman,Europe,14-12-2022
T00186,C0098,P078,02-04-2024 07:44,1,41.18,41.18,HomeSense Rug,Home Decor,41.18,Laura Gilbert,North America,21-10-2024
T00431,C0067,P078,15-08-2024 00:55,3,123.54,41.18,HomeSense Rug,Home Decor,41.18,Carl Gonzalez,North America,06-07-2023
T00515,C0190,P078,14-12-2024 00:46,1,41.18,41.18,HomeSense Rug,Home Decor,41.18,Alexander Lowe,South America,31-05-2024
T00522,C0160,P078,03-03-2024 09:40,4,164.72,41.18,HomeSense Rug,Home Decor,41.18,Jodi Cook,North America,05-04-2022
T00592,C0060,P078,03-09-2024 07:19,2,82.36,41.18,HomeSense Rug,Home Decor,41.18,James Murphy,Europe,22-04-2022
T00635,C0166,P078,25-07-2024 02:34,4,164.72,41.18,HomeSense Rug,Home Decor,41.18,John Rogers,Europe,13-02-2022
T00816,C0172,P078,25-09-2024 06:56,2,82.36,41.18,HomeSense Rug,Home Decor,41.18,Jamie Webb,Europe,09-09-2024
T00048,C0043,P100,23-04-2024 22:46,2,252.68,126.34,HomeSense Sweater,Clothing,126.34,Sandy Short MD,Asia,05-02-2023
T00115,C0161,P100,10-03-2024 02:22,1,126.34,126.34,HomeSense Sweater,Clothing,126.34,Jessica Warren,Asia,14-03-2022
T00283,C0109,P100,16-07-2024 14:50,4,505.36,126.34,HomeSense Sweater,Clothing,126.34,Abigail Jones,North America,09-05-2022
T00301,C0109,P100,13-07-2024 08:15,2,252.68,126.34,HomeSense Sweater,Clothing,126.34,Abigail Jones,North America,09-05-2022
T00740,C0156,P100,24-08-2024 19:10,4,505.36,126.34,HomeSense Sweater,Clothing,126.34,William Adams,North America,19-08-2023
T00820,C0077,P100,11-03-2024 10:55,2,252.68,126.34,HomeSense Sweater,Clothing,126.34,Scott Sims,South America,18-10-2023
T00049,C0148,P039,23-06-2024 14:05,3,1291.77,430.59,TechPro Smartwatch,Electronics,430.59,Matthew Rogers,South America,16-04-2023
T00086,C0168,P039,14-07-2024 14:57,3,1291.77,430.59,TechPro Smartwatch,Electronics,430.59,Karen Clements MD,South America,13-12-2022
T00090,C0072,P039,10-03-2024 16:04,4,1722.36,430.59,TechPro Smartwatch,Electronics,430.59,Sarah Scott,North America,24-07-2024
T00198,C0048,P039,17-09-2024 07:53,1,430.59,430.59,TechPro Smartwatch,Electronics,430.59,Matthew Park,South America,07-11-2024
T00256,C0192,P039,30-07-2024 12:47,3,1291.77,430.59,TechPro Smartwatch,Electronics,430.59,Sarah Arias,South America,15-09-2022
T00348,C0005,P039,15-03-2024 04:08,2,861.18,430.59,TechPro Smartwatch,Electronics,430.59,Laura Weber,Asia,15-08-2022
T00391,C0096,P039,02-08-2024 09:54,4,1722.36,430.59,TechPro Smartwatch,Electronics,430.59,Benjamin Mcclure,South America,18-11-2022
T00472,C0016,P039,02-07-2024 06:30,1,430.59,430.59,TechPro Smartwatch,Electronics,430.59,Emily Woods,North America,03-01-2024
T00480,C0102,P039,02-08-2024 03:34,3,1291.77,430.59,TechPro Smartwatch,Electronics,430.59,Michael Atkinson,South America,16-09-2022
T00523,C0114,P039,15-03-2024 12:05,3,1291.77,430.59,TechPro Smartwatch,Electronics,430.59,Benjamin Anderson,Europe,18-11-2024
T00555,C0088,P039,15-12-2024 04:43,1,430.59,430.59,TechPro Smartwatch,Electronics,430.59,Carlos Murray,Asia,14-05-2023
T00665,C0053,P039,01-11-2024 12:16,4,1722.36,430.59,TechPro Smartwatch,Electronics,430.59,Albert Burke,Europe,18-06-2022
T00050,C0124,P016,07-10-2024 07:58,1,330.05,330.05,ActiveWear Running Shoes,Clothing,330.05,Lindsay Perez,Europe,26-08-2024
T00056,C0192,P016,07-02-2024 14:37,1,330.05,330.05,ActiveWear Running Shoes,Clothing,330.05,Sarah Arias,South America,15-09-2022
T00167,C0153,P016,05-07-2024 11:53,3,990.15,330.05,ActiveWear Running Shoes,Clothing,330.05,Justin Smith,South America,20-03-2022
T00368,C0190,P016,16-05-2024 09:05,4,1320.2,330.05,ActiveWear Running Shoes,Clothing,330.05,Alexander Lowe,South America,31-05-2024
T00579,C0051,P016,16-12-2024 17:36,1,330.05,330.05,ActiveWear Running Shoes,Clothing,330.05,Nicholas Ellis,Europe,21-12-2023
T00683,C0111,P016,27-01-2024 21:34,4,1320.2,330.05,ActiveWear Running Shoes,Clothing,330.05,Roger David,Europe,13-11-2024
T00700,C0016,P016,15-08-2024 10:18,1,330.05,330.05,ActiveWear Running Shoes,Clothing,330.05,Emily Woods,North America,03-01-2024
T00802,C0046,P016,25-09-2024 01:45,3,990.15,330.05,ActiveWear Running Shoes,Clothing,330.05,Beth Cardenas,North America,23-10-2024
T00942,C0105,P016,19-06-2024 06:55,4,1320.2,330.05,ActiveWear Running Shoes,Clothing,330.05,Ryan Hampton,Europe,11-11-2024
T00051,C0097,P022,23-03-2024 05:58,1,137.54,137.54,HomeSense Wall Art,Home Decor,137.54,Tina Ford,Asia,18-12-2023
T00160,C0065,P022,29-07-2024 06:59,3,412.62,137.54,HomeSense Wall Art,Home Decor,137.54,Gerald Hines,North America,10-07-2024
T00252,C0154,P022,12-06-2024 22:59,1,137.54,137.54,HomeSense Wall Art,Home Decor,137.54,Robert Sharp,North America,27-10-2024
T00271,C0035,P022,29-04-2024 19:45,3,412.62,137.54,HomeSense Wall Art,Home Decor,137.54,Brianna Richardson,North America,01-10-2024
T00296,C0179,P022,23-07-2024 09:15,3,412.62,137.54,HomeSense Wall Art,Home Decor,137.54,Donald Miller,Europe,16-10-2022
T00300,C0160,P022,16-08-2024 08:44,4,550.16,137.54,HomeSense Wall Art,Home Decor,137.54,Jodi Cook,North America,05-04-2022
T00414,C0194,P022,31-03-2024 03:46,3,412.62,137.54,HomeSense Wall Art,Home Decor,137.54,Stacy Cook,North America,04-05-2024
T00481,C0188,P022,30-08-2024 20:51,3,412.62,137.54,HomeSense Wall Art,Home Decor,137.54,Anna Ball,South America,17-05-2022
T00509,C0025,P022,13-08-2024 22:51,1,137.54,137.54,HomeSense Wall Art,Home Decor,137.54,Gregory Odom,South America,04-07-2022
T00612,C0140,P022,15-10-2024 18:21,1,137.54,137.54,HomeSense Wall Art,Home Decor,137.54,Gregory Estrada,Asia,01-07-2023
T00742,C0124,P022,23-03-2024 05:53,2,275.08,137.54,HomeSense Wall Art,Home Decor,137.54,Lindsay Perez,Europe,26-08-2024
T00761,C0199,P022,01-10-2024 05:57,4,550.16,137.54,HomeSense Wall Art,Home Decor,137.54,Andrea Jenkins,Europe,03-12-2022
T00886,C0104,P022,28-10-2024 14:36,3,412.62,137.54,HomeSense Wall Art,Home Decor,137.54,Laura Bennett,South America,10-02-2022
T00895,C0121,P022,03-05-2024 18:35,3,412.62,137.54,HomeSense Wall Art,Home Decor,137.54,Mark Atkinson,Europe,23-07-2023
T00932,C0001,P022,17-09-2024 09:01,3,412.62,137.54,HomeSense Wall Art,Home Decor,137.54,Lawrence Carroll,South America,10-07-2022
T00054,C0085,P021,05-02-2024 07:45,3,1007.52,335.84,SoundWave Rug,Home Decor,335.84,Richard Brown,South America,22-09-2024
T00075,C0039,P021,27-10-2024 13:50,3,1007.52,335.84,SoundWave Rug,Home Decor,335.84,Angela Harris,South America,13-10-2024
T00299,C0098,P021,27-08-2024 22:57,1,335.84,335.84,SoundWave Rug,Home Decor,335.84,Laura Gilbert,North America,21-10-2024
T00440,C0136,P021,24-07-2024 00:20,3,1007.52,335.84,SoundWave Rug,Home Decor,335.84,Kristen Holder,Asia,14-03-2024
T00457,C0158,P021,18-07-2024 20:01,1,335.84,335.84,SoundWave Rug,Home Decor,335.84,Wendy Browning,South America,12-04-2023
T00687,C0182,P021,31-03-2024 22:56,4,1343.36,335.84,SoundWave Rug,Home Decor,335.84,Joshua Preston,Europe,28-12-2024
T00737,C0157,P021,19-05-2024 06:37,1,335.84,335.84,SoundWave Rug,Home Decor,335.84,Miguel Wong,North America,30-01-2024
T00763,C0185,P021,14-04-2024 23:09,3,1007.52,335.84,SoundWave Rug,Home Decor,335.84,Kathleen Logan,North America,17-10-2023
T00807,C0086,P021,23-10-2024 17:24,1,335.84,335.84,SoundWave Rug,Home Decor,335.84,Stephanie Peterson,Europe,18-09-2022
T00857,C0080,P021,12-03-2024 15:48,3,1007.52,335.84,SoundWave Rug,Home Decor,335.84,David Gonzalez,Asia,07-02-2024
T00877,C0137,P021,31-01-2024 15:36,2,671.68,335.84,SoundWave Rug,Home Decor,335.84,Robert Gardner,South America,09-04-2024
T00055,C0177,P072,12-06-2024 20:54,2,798.68,399.34,ActiveWear Headphones,Electronics,399.34,Julia Kelly,Asia,01-06-2024
T00162,C0045,P072,26-08-2024 13:10,3,1198.02,399.34,ActiveWear Headphones,Electronics,399.34,Michael Williams,Asia,25-02-2022
T00172,C0021,P072,14-07-2024 06:50,2,798.68,399.34,ActiveWear Headphones,Electronics,399.34,Robert Blanchard,Asia,17-04-2023
T00529,C0152,P072,21-10-2024 06:20,3,1198.02,399.34,ActiveWear Headphones,Electronics,399.34,Justin Evans,South America,19-04-2022
T00929,C0068,P072,24-12-2024 23:45,3,1198.02,399.34,ActiveWear Headphones,Electronics,399.34,Mark Cox,North America,04-04-2023
T00994,C0040,P072,06-01-2024 21:49,2,798.68,399.34,ActiveWear Headphones,Electronics,399.34,Michael Harrell,Asia,07-03-2022
T00057,C0062,P059,03-07-2024 07:10,3,909.6,303.2,SoundWave Jeans,Clothing,303.2,Jeffery Hartman,Europe,14-12-2022
T00062,C0009,P059,12-10-2024 06:41,1,303.2,303.2,SoundWave Jeans,Clothing,303.2,Joy Clark,Europe,14-08-2023
T00131,C0029,P059,13-06-2024 02:56,1,303.2,303.2,SoundWave Jeans,Clothing,303.2,Erin Manning,North America,16-04-2022
T00188,C0195,P059,21-05-2024 03:08,3,909.6,303.2,SoundWave Jeans,Clothing,303.2,Jeremy Mclaughlin,South America,17-09-2024
T00282,C0145,P059,26-11-2024 07:35,1,303.2,303.2,SoundWave Jeans,Clothing,303.2,Wayne Stone,Asia,13-01-2023
T00284,C0022,P059,15-01-2024 07:06,4,1212.8,303.2,SoundWave Jeans,Clothing,303.2,Teresa Esparza,Asia,27-10-2023
T00295,C0087,P059,22-07-2024 09:54,3,909.6,303.2,SoundWave Jeans,Clothing,303.2,Travis Campbell,South America,11-04-2024
T00377,C0179,P059,22-01-2024 19:36,1,303.2,303.2,SoundWave Jeans,Clothing,303.2,Donald Miller,Europe,16-10-2022
T00400,C0175,P059,24-04-2024 00:16,2,606.4,303.2,SoundWave Jeans,Clothing,303.2,Matthew Johnson,Asia,16-04-2022
T00638,C0100,P059,27-04-2024 05:29,3,909.6,303.2,SoundWave Jeans,Clothing,303.2,Clinton Gomez,Europe,16-03-2023
T00674,C0024,P059,14-04-2024 01:19,3,909.6,303.2,SoundWave Jeans,Clothing,303.2,Michele Cooley,North America,05-02-2024
T00702,C0104,P059,20-05-2024 13:15,4,1212.8,303.2,SoundWave Jeans,Clothing,303.2,Laura Bennett,South America,10-02-2022
T00705,C0027,P059,08-06-2024 07:23,4,1212.8,303.2,SoundWave Jeans,Clothing,303.2,Justin Heath,Asia,09-11-2022
T00775,C0156,P059,05-10-2024 06:56,1,303.2,303.2,SoundWave Jeans,Clothing,303.2,William Adams,North America,19-08-2023
T00806,C0062,P059,04-01-2024 21:05,2,606.4,303.2,SoundWave Jeans,Clothing,303.2,Jeffery Hartman,Europe,14-12-2022
T00854,C0017,P059,14-07-2024 10:29,1,303.2,303.2,SoundWave Jeans,Clothing,303.2,Jennifer King,Europe,05-12-2023
T00882,C0156,P059,21-09-2024 14:11,3,909.6,303.2,SoundWave Jeans,Clothing,303.2,William Adams,North America,19-08-2023
T00906,C0129,P059,10-10-2024 12:25,4,1212.8,303.2,SoundWave Jeans,Clothing,303.2,Marcus Livingston,South America,14-04-2024
T00948,C0098,P059,20-01-2024 12:30,2,606.4,303.2,SoundWave Jeans,Clothing,303.2,Laura Gilbert,North America,21-10-2024
T00058,C0106,P031,18-09-2024 09:38,2,392.8,196.4,SoundWave Headphones,Electronics,196.4,Amanda Mcguire,Asia,22-09-2022
T00653,C0028,P031,12-07-2024 13:17,4,785.6,196.4,SoundWave Headphones,Electronics,196.4,Jennifer Pena,Asia,29-06-2024
T00792,C0105,P031,11-01-2024 06:02,1,196.4,196.4,SoundWave Headphones,Electronics,196.4,Ryan Hampton,Europe,11-11-2024
T00815,C0008,P031,26-03-2024 20:30,2,392.8,196.4,SoundWave Headphones,Electronics,196.4,David Li,North America,13-01-2024
T00059,C0107,P042,29-06-2024 13:17,1,379.44,379.44,ActiveWear Headphones,Electronics,379.44,Dana Cantrell,South America,07-02-2023
T00344,C0047,P042,17-01-2024 10:01,3,1138.32,379.44,ActiveWear Headphones,Electronics,379.44,Samantha Frank,North America,22-03-2024
T00484,C0013,P042,24-02-2024 20:08,2,758.88,379.44,ActiveWear Headphones,Electronics,379.44,Lauren Buchanan,South America,19-05-2024
T00514,C0032,P042,27-11-2024 20:42,1,379.44,379.44,ActiveWear Headphones,Electronics,379.44,Dustin Campbell,South America,17-04-2024
T00693,C0122,P042,17-12-2024 19:17,4,1517.76,379.44,ActiveWear Headphones,Electronics,379.44,Corey Ruiz,North America,06-05-2022
T00695,C0090,P042,11-09-2024 19:59,3,1138.32,379.44,ActiveWear Headphones,Electronics,379.44,Charles Hamilton,Asia,17-10-2023
T00861,C0141,P042,26-09-2024 21:52,4,1517.76,379.44,ActiveWear Headphones,Electronics,379.44,Paul Parsons,Europe,23-02-2023
T00973,C0084,P042,12-07-2024 22:15,3,1138.32,379.44,ActiveWear Headphones,Electronics,379.44,Belinda Garner,Asia,17-09-2024
T00060,C0054,P074,06-05-2024 13:06,4,1182.32,295.58,SoundWave Desk Lamp,Home Decor,295.58,Bruce Rhodes,Asia,29-09-2024
T00152,C0144,P074,17-04-2024 01:46,4,1182.32,295.58,SoundWave Desk Lamp,Home Decor,295.58,Andrea Hart,North America,30-09-2024
T00217,C0047,P074,28-02-2024 06:05,1,295.58,295.58,SoundWave Desk Lamp,Home Decor,295.58,Samantha Frank,North America,22-03-2024
T00223,C0163,P074,29-04-2024 10:25,1,295.58,295.58,SoundWave Desk Lamp,Home Decor,295.58,Tiffany Cain,South America,08-06-2023
T00250,C0045,P074,14-07-2024 11:42,4,1182.32,295.58,SoundWave Desk Lamp,Home Decor,295.58,Michael Williams,Asia,25-02-2022
T00325,C0152,P074,22-06-2024 20:59,1,295.58,295.58,SoundWave Desk Lamp,Home Decor,295.58,Justin Evans,South America,19-04-2022
T00382,C0163,P074,01-03-2024 16:19,4,1182.32,295.58,SoundWave Desk Lamp,Home Decor,295.58,Tiffany Cain,South America,08-06-2023
T00438,C0037,P074,15-07-2024 16:33,3,886.74,295.58,SoundWave Desk Lamp,Home Decor,295.58,Linda Smith,Europe,04-02-2023
T00537,C0012,P074,25-12-2024 08:03,1,295.58,295.58,SoundWave Desk Lamp,Home Decor,295.58,Kevin May,South America,07-08-2024
T00743,C0172,P074,21-01-2024 13:21,3,886.74,295.58,SoundWave Desk Lamp,Home Decor,295.58,Jamie Webb,Europe,09-09-2024
T00796,C0166,P074,12-08-2024 05:20,3,886.74,295.58,SoundWave Desk Lamp,Home Decor,295.58,John Rogers,Europe,13-02-2022
T00839,C0089,P074,03-12-2024 21:30,3,886.74,295.58,SoundWave Desk Lamp,Home Decor,295.58,Paul Carter,Europe,02-04-2024
T00885,C0170,P074,13-09-2024 07:08,3,886.74,295.58,SoundWave Desk Lamp,Home Decor,295.58,Logan Harris,Europe,13-09-2023
T00061,C0126,P032,16-01-2024 00:42,2,977.26,488.63,BookWorld Cookbook,Books,488.63,Caitlin Brown,South America,20-02-2024
T00116,C0127,P032,15-08-2024 21:51,1,488.63,488.63,BookWorld Cookbook,Books,488.63,Kathryn Stevens,Europe,04-04-2024
T00319,C0139,P032,17-01-2024 09:48,1,488.63,488.63,BookWorld Cookbook,Books,488.63,Ricky Gutierrez,North America,14-03-2022
T00320,C0179,P032,06-04-2024 16:23,3,1465.89,488.63,BookWorld Cookbook,Books,488.63,Donald Miller,Europe,16-10-2022
T00465,C0173,P032,24-05-2024 16:11,2,977.26,488.63,BookWorld Cookbook,Books,488.63,Francisco Young,Asia,06-10-2022
T00499,C0065,P032,18-07-2024 02:51,4,1954.52,488.63,BookWorld Cookbook,Books,488.63,Gerald Hines,North America,10-07-2024
T00513,C0023,P032,11-11-2024 10:44,2,977.26,488.63,BookWorld Cookbook,Books,488.63,Nicholas Cain,Europe,04-03-2022
T00577,C0082,P032,19-10-2024 00:46,2,977.26,488.63,BookWorld Cookbook,Books,488.63,Aimee Taylor,South America,13-05-2022
T00821,C0050,P032,04-04-2024 14:19,2,977.26,488.63,BookWorld Cookbook,Books,488.63,Ryan Davis,North America,02-03-2024
T00867,C0171,P032,23-10-2024 16:23,3,1465.89,488.63,BookWorld Cookbook,Books,488.63,Michael Cowan,South America,16-12-2022
T00987,C0015,P032,10-02-2024 12:35,1,488.63,488.63,BookWorld Cookbook,Books,488.63,Tina Duran,North America,20-11-2023
T00064,C0037,P009,15-09-2024 03:50,1,325.01,325.01,BookWorld Wall Art,Home Decor,325.01,Linda Smith,Europe,04-02-2023
T00311,C0129,P009,30-09-2024 00:40,2,650.02,325.01,BookWorld Wall Art,Home Decor,325.01,Marcus Livingston,South America,14-04-2024
T00397,C0187,P009,04-07-2024 05:29,1,325.01,325.01,BookWorld Wall Art,Home Decor,325.01,Kayla Kelly,South America,02-08-2024
T00477,C0162,P009,14-10-2024 15:50,3,975.03,325.01,BookWorld Wall Art,Home Decor,325.01,Edwin Watson,Asia,29-03-2022
T00530,C0079,P009,02-05-2024 00:31,2,650.02,325.01,BookWorld Wall Art,Home Decor,325.01,Brian Murillo,North America,02-02-2022
T00651,C0172,P009,12-06-2024 22:33,2,650.02,325.01,BookWorld Wall Art,Home Decor,325.01,Jamie Webb,Europe,09-09-2024
T00677,C0100,P009,05-03-2024 23:39,4,1300.04,325.01,BookWorld Wall Art,Home Decor,325.01,Clinton Gomez,Europe,16-03-2023
T00065,C0049,P081,01-02-2024 19:05,1,66.32,66.32,HomeSense Sweater,Clothing,66.32,Jason Yates,North America,18-09-2024
T00081,C0077,P081,02-11-2024 19:35,4,265.28,66.32,HomeSense Sweater,Clothing,66.32,Scott Sims,South America,18-10-2023
T00092,C0189,P081,15-04-2024 01:10,3,198.96,66.32,HomeSense Sweater,Clothing,66.32,Sherri Dixon,North America,22-01-2024
T00103,C0091,P081,13-08-2024 03:22,4,265.28,66.32,HomeSense Sweater,Clothing,66.32,Lisa Kirk,South America,16-03-2023
T00111,C0082,P081,16-09-2024 22:57,4,265.28,66.32,HomeSense Sweater,Clothing,66.32,Aimee Taylor,South America,13-05-2022
T00387,C0173,P081,18-05-2024 16:57,3,198.96,66.32,HomeSense Sweater,Clothing,66.32,Francisco Young,Asia,06-10-2022
T00486,C0111,P081,03-07-2024 07:27,4,265.28,66.32,HomeSense Sweater,Clothing,66.32,Roger David,Europe,13-11-2024
T00512,C0183,P081,08-01-2024 13:41,1,66.32,66.32,HomeSense Sweater,Clothing,66.32,Kimberly Johnson,North America,23-01-2024
T00668,C0053,P081,21-01-2024 08:08,2,132.64,66.32,HomeSense Sweater,Clothing,66.32,Albert Burke,Europe,18-06-2022
T00715,C0033,P081,05-07-2024 23:41,2,132.64,66.32,HomeSense Sweater,Clothing,66.32,Tyler Holt,North America,04-08-2024
T00898,C0108,P081,26-07-2024 21:44,1,66.32,66.32,HomeSense Sweater,Clothing,66.32,David Davis,South America,28-09-2022
T00939,C0010,P081,29-03-2024 07:04,3,198.96,66.32,HomeSense Sweater,Clothing,66.32,Aaron Cox,Europe,15-12-2022
T00960,C0147,P081,10-09-2024 12:40,1,66.32,66.32,HomeSense Sweater,Clothing,66.32,Hunter Fuller,South America,16-05-2022
T00066,C0041,P011,21-01-2024 22:41,4,1044.8,261.2,SoundWave Desk Lamp,Home Decor,261.2,Lindsey Deleon,Europe,27-12-2023
T00415,C0169,P011,13-03-2024 06:04,4,1044.8,261.2,SoundWave Desk Lamp,Home Decor,261.2,Jennifer Shaw,South America,13-04-2023
T00521,C0148,P011,11-06-2024 02:31,4,1044.8,261.2,SoundWave Desk Lamp,Home Decor,261.2,Matthew Rogers,South America,16-04-2023
T00601,C0161,P011,15-08-2024 03:06,1,261.2,261.2,SoundWave Desk Lamp,Home Decor,261.2,Jessica Warren,Asia,14-03-2022
T00698,C0119,P011,26-12-2024 21:34,1,261.2,261.2,SoundWave Desk Lamp,Home Decor,261.2,David Armstrong,Europe,13-11-2023
T00712,C0134,P011,23-09-2024 06:44,3,783.6,261.2,SoundWave Desk Lamp,Home Decor,261.2,Theresa Gonzalez,Asia,19-02-2022
T00848,C0108,P011,25-09-2024 01:50,2,522.4,261.2,SoundWave Desk Lamp,Home Decor,261.2,David Davis,South America,28-09-2022
T00868,C0039,P011,08-09-2024 14:32,4,1044.8,261.2,SoundWave Desk Lamp,Home Decor,261.2,Angela Harris,South America,13-10-2024
T00977,C0136,P011,16-01-2024 15:56,4,1044.8,261.2,SoundWave Desk Lamp,Home Decor,261.2,Kristen Holder,Asia,14-03-2024
T00998,C0024,P011,19-06-2024 17:52,2,522.4,261.2,SoundWave Desk Lamp,Home Decor,261.2,Michele Cooley,North America,05-02-2024
T00067,C0017,P096,31-03-2024 19:29,2,614.94,307.47,SoundWave Headphones,Electronics,307.47,Jennifer King,Europe,05-12-2023
T00085,C0001,P096,08-04-2024 00:01,2,614.94,307.47,SoundWave Headphones,Electronics,307.47,Lawrence Carroll,South America,10-07-2022
T00117,C0164,P096,25-03-2024 07:41,2,614.94,307.47,SoundWave Headphones,Electronics,307.47,Morgan Perez,Europe,01-06-2023
T00279,C0059,P096,09-09-2024 19:42,1,307.47,307.47,SoundWave Headphones,Electronics,307.47,Mrs. Kimberly Wright,North America,07-04-2024
T00350,C0020,P096,30-01-2024 00:57,3,922.41,307.47,SoundWave Headphones,Electronics,307.47,Mr. Manuel Conway,North America,11-06-2024
T00467,C0045,P096,16-03-2024 04:08,3,922.41,307.47,SoundWave Headphones,Electronics,307.47,Michael Williams,Asia,25-02-2022
T00610,C0021,P096,12-10-2024 03:25,2,614.94,307.47,SoundWave Headphones,Electronics,307.47,Robert Blanchard,Asia,17-04-2023
T00645,C0007,P096,25-08-2024 08:05,3,922.41,307.47,SoundWave Headphones,Electronics,307.47,Paul Graves,Asia,18-06-2022
T00666,C0044,P096,27-06-2024 12:03,1,307.47,307.47,SoundWave Headphones,Electronics,307.47,Kenneth Alexander,Europe,10-07-2024
T00724,C0117,P096,22-07-2024 23:34,3,922.41,307.47,SoundWave Headphones,Electronics,307.47,Jeffrey Mcmahon,North America,22-11-2024
T00735,C0104,P096,04-11-2024 07:25,4,1229.88,307.47,SoundWave Headphones,Electronics,307.47,Laura Bennett,South America,10-02-2022
T00748,C0119,P096,13-10-2024 16:15,1,307.47,307.47,SoundWave Headphones,Electronics,307.47,David Armstrong,Europe,13-11-2023
T00764,C0026,P096,09-10-2024 13:52,4,1229.88,307.47,SoundWave Headphones,Electronics,307.47,Sara Miller,North America,03-05-2024
T00794,C0161,P096,20-05-2024 06:17,1,307.47,307.47,SoundWave Headphones,Electronics,307.47,Jessica Warren,Asia,14-03-2022
T00819,C0075,P096,08-10-2024 21:31,2,614.94,307.47,SoundWave Headphones,Electronics,307.47,Misty Higgins,Europe,01-05-2023
T00070,C0051,P017,11-12-2024 13:46,4,1879.08,469.77,ActiveWear Textbook,Books,469.77,Nicholas Ellis,Europe,21-12-2023
T00180,C0073,P017,11-03-2024 15:12,2,939.54,469.77,ActiveWear Textbook,Books,469.77,Heidi Johnson,Europe,20-08-2022
T00224,C0171,P017,06-07-2024 23:53,4,1879.08,469.77,ActiveWear Textbook,Books,469.77,Michael Cowan,South America,16-12-2022
T00324,C0104,P017,11-08-2024 07:01,1,469.77,469.77,ActiveWear Textbook,Books,469.77,Laura Bennett,South America,10-02-2022
T00341,C0011,P017,26-12-2024 03:09,2,939.54,469.77,ActiveWear Textbook,Books,469.77,Bryan Mathews,South America,12-12-2022
T00503,C0013,P017,26-07-2024 00:21,4,1879.08,469.77,ActiveWear Textbook,Books,469.77,Lauren Buchanan,South America,19-05-2024
T00558,C0169,P017,29-11-2024 23:39,4,1879.08,469.77,ActiveWear Textbook,Books,469.77,Jennifer Shaw,South America,13-04-2023
T00571,C0137,P017,01-02-2024 15:50,2,939.54,469.77,ActiveWear Textbook,Books,469.77,Robert Gardner,South America,09-04-2024
T00682,C0131,P017,01-04-2024 10:10,2,939.54,469.77,ActiveWear Textbook,Books,469.77,Scott Wilson,North America,05-06-2022
T00971,C0023,P017,22-06-2024 21:26,1,469.77,469.77,ActiveWear Textbook,Books,469.77,Nicholas Cain,Europe,04-03-2022
T00072,C0167,P048,23-05-2024 19:17,3,1249.2,416.4,TechPro Cookbook,Books,416.4,Brandy Welch,Europe,27-01-2024
T00280,C0175,P048,09-05-2024 17:38,2,832.8,416.4,TechPro Cookbook,Books,416.4,Matthew Johnson,Asia,16-04-2022
T00298,C0042,P048,09-11-2024 20:42,1,416.4,416.4,TechPro Cookbook,Books,416.4,Heather Riley,North America,15-03-2023
T00322,C0099,P048,17-02-2024 04:23,3,1249.2,416.4,TechPro Cookbook,Books,416.4,Rodney Eaton,South America,29-01-2023
T00357,C0147,P048,15-11-2024 23:35,1,416.4,416.4,TechPro Cookbook,Books,416.4,Hunter Fuller,South America,16-05-2022
T00371,C0155,P048,15-05-2024 23:20,4,1665.6,416.4,TechPro Cookbook,Books,416.4,Michelle Brown,South America,23-03-2023
T00548,C0185,P048,06-01-2024 22:00,3,1249.2,416.4,TechPro Cookbook,Books,416.4,Kathleen Logan,North America,17-10-2023
T00550,C0154,P048,24-04-2024 05:30,3,1249.2,416.4,TechPro Cookbook,Books,416.4,Robert Sharp,North America,27-10-2024
T00608,C0025,P048,13-06-2024 22:53,2,832.8,416.4,TechPro Cookbook,Books,416.4,Gregory Odom,South America,04-07-2022
T00657,C0100,P048,04-08-2024 15:35,1,416.4,416.4,TechPro Cookbook,Books,416.4,Clinton Gomez,Europe,16-03-2023
T00771,C0200,P048,10-09-2024 09:50,4,1665.6,416.4,TechPro Cookbook,Books,416.4,Kelly Cross,Asia,11-06-2023
T00786,C0174,P048,07-08-2024 22:11,4,1665.6,416.4,TechPro Cookbook,Books,416.4,Tracy Steele,South America,03-11-2022
T00811,C0141,P048,03-06-2024 23:59,4,1665.6,416.4,TechPro Cookbook,Books,416.4,Paul Parsons,Europe,23-02-2023
T00844,C0118,P048,18-12-2024 04:17,4,1665.6,416.4,TechPro Cookbook,Books,416.4,Jacob Holt,South America,22-01-2022
T00950,C0068,P048,28-02-2024 16:08,4,1665.6,416.4,TechPro Cookbook,Books,416.4,Mark Cox,North America,04-04-2023
T00073,C0183,P052,13-11-2024 14:33,2,709.62,354.81,SoundWave Jacket,Clothing,354.81,Kimberly Johnson,North America,23-01-2024
T00101,C0008,P052,16-09-2024 22:10,4,1419.24,354.81,SoundWave Jacket,Clothing,354.81,David Li,North America,13-01-2024
